perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration
DOT1L-1	DOT1L	-0.05440385736355902	HCC44	cutting_control	pearson	4
DOT1L-2	DOT1L	-0.04925627990869145	HCC44	cutting_control	pearson	4
EGFR-1	EGFR	0.13299270531848578	HCC44	cutting_control	pearson	4
EGFR-2	EGFR	0.27327181571623455	HCC44	cutting_control	pearson	4
EGLN1-8	EGLN1	-0.09724826349086294	HCC44	cutting_control	pearson	4
EGLN1-9	EGLN1	-0.12755189204581205	HCC44	cutting_control	pearson	4
EMPTY	EMPTY		HCC44	cutting_control	pearson	4
ERBB2-1	ERBB2	-0.05919869621295751	HCC44	cutting_control	pearson	4
ERBB2-2	ERBB2	-0.0048573272822316806	HCC44	cutting_control	pearson	4
ERBB3-1	ERBB3	0.1141591907100245	HCC44	cutting_control	pearson	4
ERBB3-2	ERBB3	-0.04484960635356025	HCC44	cutting_control	pearson	4
EZH2-1	EZH2	-0.341193016075384	HCC44	cutting_control	pearson	4
EZH2-2	EZH2	0.03780225074434077	HCC44	cutting_control	pearson	4
GLS-1	GLS	-0.3809324188404576	HCC44	cutting_control	pearson	4
GLS-2	GLS	-0.38257448227902263	HCC44	cutting_control	pearson	4
GPX4-1	GPX4	0.026283317803544568	HCC44	cutting_control	pearson	4
GPX4-2	GPX4	-0.11206407944414659	HCC44	cutting_control	pearson	4
HIF1a-1	HIF1a	0.02631153465221288	HCC44	cutting_control	pearson	4
HIF1a-2	HIF1a	0.32151351555002594	HCC44	cutting_control	pearson	4
ITGAV-1	ITGAV	0.14558692057118192	HCC44	cutting_control	pearson	4
ITGAV-2	ITGAV	0.27254511762996003	HCC44	cutting_control	pearson	4
JAK3-1	JAK3	0.3597849154102145	HCC44	cutting_control	pearson	4
JAK3-2	JAK3	0.2925396278860179	HCC44	cutting_control	pearson	4
KIF11-1	KIF11	0.32491723752159307	HCC44	cutting_control	pearson	4
KIF11-2	KIF11	0.05799999472059879	HCC44	cutting_control	pearson	4
KRAS-1	KRAS	0.0649805470986628	HCC44	cutting_control	pearson	4
KRAS-2A	KRAS	-0.017134791930127107	HCC44	cutting_control	pearson	4
KRAS-2B	KRAS	-0.1513993891832342	HCC44	cutting_control	pearson	4
LacZ-2	LacZ	-0.08993229863126823	HCC44	cutting_control	pearson	4
LacZ-3	LacZ	0.02380605341190202	HCC44	cutting_control	pearson	4
Luc-1	Luc	0.0012300935783211655	HCC44	cutting_control	pearson	4
Luc-2	Luc	0.13852225227280554	HCC44	cutting_control	pearson	4
MAPK1-1	MAPK1	-0.18063281064623465	HCC44	cutting_control	pearson	4
MAPK1-2	MAPK1	-0.32063017415161715	HCC44	cutting_control	pearson	4
MCL1-2	MCL1	-0.13697061248192416	HCC44	cutting_control	pearson	4
MCL1-5	MCL1	-0.41590506865124094	HCC44	cutting_control	pearson	4
MTOR-1	MTOR	0.006343503058433487	HCC44	cutting_control	pearson	4
MTOR-2	MTOR	0.16380831742775007	HCC44	cutting_control	pearson	4
MYC-1	MYC	-0.20888849748576288	HCC44	cutting_control	pearson	4
MYC-2	MYC	-0.031822717873122325	HCC44	cutting_control	pearson	4
ORC4-1	ORC4	-0.08513536552308033	HCC44	cutting_control	pearson	4
ORC4-2	ORC4	-0.06857722265931011	HCC44	cutting_control	pearson	4
PIK3CA-1	PIK3CA	-0.15720590576897353	HCC44	cutting_control	pearson	4
PIK3CA-2	PIK3CA	0.1138649741226102	HCC44	cutting_control	pearson	4
POLR2D-1	POLR2D	-0.03680029203954956	HCC44	cutting_control	pearson	4
POLR2D-2	POLR2D	-0.023396765837273775	HCC44	cutting_control	pearson	4
PPIB-1	PPIB	-0.09882677698632543	HCC44	cutting_control	pearson	4
PPIB-2	PPIB	0.049669118695894	HCC44	cutting_control	pearson	4
PRDX1-1	PRDX1	0.0724475953569775	HCC44	cutting_control	pearson	4
PRDX1-2	PRDX1	0.13812225205778983	HCC44	cutting_control	pearson	4
PSMA1-1	PSMA1	-0.11048167218286806	HCC44	cutting_control	pearson	4
PSMA1-2	PSMA1	-0.1729023652875567	HCC44	cutting_control	pearson	4
PTK2-1	PTK2	0.12382904137740584	HCC44	cutting_control	pearson	4
PTK2-2	PTK2	0.20384784784030502	HCC44	cutting_control	pearson	4
RAC1-1	RAC1	0.1802438541018873	HCC44	cutting_control	pearson	4
RAC1-2	RAC1	0.10735550090439888	HCC44	cutting_control	pearson	4
RAF1-1	RAF1	0.05385498710311081	HCC44	cutting_control	pearson	4
RAF1-2	RAF1	0.03870099126923262	HCC44	cutting_control	pearson	4
RHOA-1	RHOA	-0.062238683388588574	HCC44	cutting_control	pearson	4
RHOA-2	RHOA	0.09549918295439878	HCC44	cutting_control	pearson	4
SDHB-1	SDHB	-0.14741208485687102	HCC44	cutting_control	pearson	4
SDHB-2	SDHB	-0.12064248684241724	HCC44	cutting_control	pearson	4
SLC2A1-1	SLC2A1		HCC44	cutting_control	pearson	4
SLC2A2-2	SLC2A2		HCC44	cutting_control	pearson	4
SMARCB1-1	SMARCB1	-0.0035560136878808692	HCC44	cutting_control	pearson	4
SMARCB1-2	SMARCB1	-0.07254919798533953	HCC44	cutting_control	pearson	4
STAT3-1	STAT3	-0.07345052308756189	HCC44	cutting_control	pearson	4
STAT3-2	STAT3	-0.04520331782576449	HCC44	cutting_control	pearson	4
SUZ12-1	SUZ12	-0.2325005012970811	HCC44	cutting_control	pearson	4
SUZ12-2	SUZ12	-0.18467367095216225	HCC44	cutting_control	pearson	4
TXN-1	TXN	-0.22682911374279494	HCC44	cutting_control	pearson	4
TXN-2	TXN	-0.18581365361567556	HCC44	cutting_control	pearson	4
XBP-1	XBP	-0.4724654070946992	HCC44	cutting_control	pearson	4
XBP-2	XBP	-0.34611176897077617	HCC44	cutting_control	pearson	4
YAP1-1	YAP1	0.027641917777572286	HCC44	cutting_control	pearson	4
YAP1-2	YAP1	-0.1443757941733408	HCC44	cutting_control	pearson	4
AKT1-1	AKT1	0.2882759431048613	A549	cutting_control	pearson	4
AKT1-2	AKT1	0.30807243389339956	A549	cutting_control	pearson	4
ARID1B-1	ARID1B	-0.3729262899991789	A549	cutting_control	pearson	4
ARID1B-2	ARID1B	-0.10856763414934763	A549	cutting_control	pearson	4
ATF4-1	ATF4	-0.3489928317628003	A549	cutting_control	pearson	4
ATF4-2	ATF4	0.11497202917919663	A549	cutting_control	pearson	4
ATP50-1	ATP50	0.28921186986711456	A549	cutting_control	pearson	4
ATP50-2	ATP50	0.2428802433460129	A549	cutting_control	pearson	4
AURKB-2	AURKB		A549	cutting_control	pearson	4
BCL2-1	BCL2	0.33618066939213365	A549	cutting_control	pearson	4
BCL2-2	BCL2	0.3069260647859138	A549	cutting_control	pearson	4
BCL2L2-1	BCL2L2	0.1277026072871044	A549	cutting_control	pearson	4
BCL2L2-2	BCL2L2	0.012713368009288017	A549	cutting_control	pearson	4
BCL2L2-4	BCL2L2	0.015485696418623636	A549	cutting_control	pearson	4
BRAF-2	BRAF		A549	cutting_control	pearson	4
BRAF1-1	BRAF1		A549	cutting_control	pearson	4
BRCA1-1	BRCA1	0.3532658714384063	A549	cutting_control	pearson	4
BRCA1-2	BRCA1	0.4323948544813494	A549	cutting_control	pearson	4
BRD4-1	BRD4	0.3943400510991495	A549	cutting_control	pearson	4
BRD4-2	BRD4	-0.01678101349122951	A549	cutting_control	pearson	4
CCND1-1	CCND1	0.10169176637089626	A549	cutting_control	pearson	4
CCND1-2	CCND1	0.021111062739940557	A549	cutting_control	pearson	4
CCNE1-1	CCNE1	-0.30840075943267387	A549	cutting_control	pearson	4
CCNE1-2	CCNE1	-0.08230343221700014	A549	cutting_control	pearson	4
CDK2-1	CDK2	0.32051584341662337	A549	cutting_control	pearson	4
CDK2-2	CDK2	0.14395207198846377	A549	cutting_control	pearson	4
CDK4-1	CDK4	-0.0007141680272187022	A549	cutting_control	pearson	4
CDK4-2	CDK4	-0.05511665469355033	A549	cutting_control	pearson	4
CDK4-3	CDK4	0.07642653465767965	A549	cutting_control	pearson	4
CHEK2-1	CHEK2	-0.264571203931853	A549	cutting_control	pearson	4
CHEK2-2	CHEK2	-0.19772346574320165	A549	cutting_control	pearson	4
COX5B-1	COX5B	-0.10577024867630351	A549	cutting_control	pearson	4
COX5B-2	COX5B	0.036235751877548524	A549	cutting_control	pearson	4
CSNK1A1-1	CSNK1A1	-0.17464719085308789	A549	cutting_control	pearson	4
CSNK1A1-2	CSNK1A1	-0.017294701419111456	A549	cutting_control	pearson	4
CTNNB1-1	CTNNB1	-0.36329460114504575	A549	cutting_control	pearson	4
CTNNB1-2	CTNNB1	-0.0844672190814188	A549	cutting_control	pearson	4
Chr2-1	Chr2	0.02597226610168468	A549	cutting_control	pearson	4
Chr2-2	Chr2	0.027395482434789904	A549	cutting_control	pearson	4
Chr2-3	Chr2	0.0259939532306546	A549	cutting_control	pearson	4
Chr2-4	Chr2	0.02681472119700694	A549	cutting_control	pearson	4
Chr2-5	Chr2	0.02679834425104163	A549	cutting_control	pearson	4
Chr2-6	Chr2	0.015709193981425517	A549	cutting_control	pearson	4
DOT1L-1	DOT1L	-0.13327262249067273	A549	cutting_control	pearson	4
DOT1L-2	DOT1L	-0.021520612186488777	A549	cutting_control	pearson	4
EGFR-1	EGFR	0.21653154203778352	A549	cutting_control	pearson	4
EGFR-2	EGFR	0.12724441391269453	A549	cutting_control	pearson	4
EGLN1-8	EGLN1	0.26899930261418414	A549	cutting_control	pearson	4
EGLN1-9	EGLN1	0.021521075651185217	A549	cutting_control	pearson	4
EMPTY	EMPTY		A549	cutting_control	pearson	4
ERBB2-1	ERBB2	-0.051810707312910015	A549	cutting_control	pearson	4
ERBB2-2	ERBB2	-0.3208052608967908	A549	cutting_control	pearson	4
ERBB3-1	ERBB3	-0.15695094715037983	A549	cutting_control	pearson	4
ERBB3-2	ERBB3	-0.3305975869645713	A549	cutting_control	pearson	4
EZH2-1	EZH2	0.1733124401922504	A549	cutting_control	pearson	4
EZH2-2	EZH2	0.10877792056844812	A549	cutting_control	pearson	4
GLS-1	GLS	0.03336338372667708	A549	cutting_control	pearson	4
GLS-2	GLS	-0.07865626571475433	A549	cutting_control	pearson	4
GPX4-1	GPX4	-0.08490411347394963	A549	cutting_control	pearson	4
GPX4-2	GPX4	0.01985728432328309	A549	cutting_control	pearson	4
HIF1a-1	HIF1a	0.004482522280051692	A549	cutting_control	pearson	4
HIF1a-2	HIF1a	-0.20509759962435903	A549	cutting_control	pearson	4
ITGAV-1	ITGAV	-0.163267637428174	A549	cutting_control	pearson	4
ITGAV-2	ITGAV	-0.011402734486429108	A549	cutting_control	pearson	4
JAK3-1	JAK3	0.08960963161157717	A549	cutting_control	pearson	4
JAK3-2	JAK3	0.09888508751176363	A549	cutting_control	pearson	4
KIF11-1	KIF11	-0.04583243474739601	A549	cutting_control	pearson	4
KIF11-2	KIF11	0.07515129731380019	A549	cutting_control	pearson	4
KRAS-1	KRAS	-0.2695739953446856	A549	cutting_control	pearson	4
KRAS-2A	KRAS	-0.3468873911284512	A549	cutting_control	pearson	4
KRAS-2B	KRAS	-0.08806003432573019	A549	cutting_control	pearson	4
LacZ-2	LacZ	0.036012800665218	A549	cutting_control	pearson	4
LacZ-3	LacZ	-0.040246289028294344	A549	cutting_control	pearson	4
Luc-1	Luc	-0.017807646710541688	A549	cutting_control	pearson	4
Luc-2	Luc	-0.05417542194136766	A549	cutting_control	pearson	4
MAPK1-1	MAPK1	-0.09818266211138181	A549	cutting_control	pearson	4
MAPK1-2	MAPK1	0.09019617040707027	A549	cutting_control	pearson	4
MCL1-2	MCL1	-0.08954814866146724	A549	cutting_control	pearson	4
MCL1-5	MCL1	-0.1097410330478078	A549	cutting_control	pearson	4
MTOR-1	MTOR	-0.01450924847924611	A549	cutting_control	pearson	4
MTOR-2	MTOR	0.12427960977674217	A549	cutting_control	pearson	4
MYC-1	MYC	-0.1456880137611764	A549	cutting_control	pearson	4
MYC-2	MYC	-0.2701344338785364	A549	cutting_control	pearson	4
ORC4-1	ORC4	0.22599744011454298	A549	cutting_control	pearson	4
ORC4-2	ORC4	0.015298446290906147	A549	cutting_control	pearson	4
PIK3CA-1	PIK3CA	0.2034184655267125	A549	cutting_control	pearson	4
PIK3CA-2	PIK3CA	0.05141029426312774	A549	cutting_control	pearson	4
POLR2D-1	POLR2D	-0.01146229400760915	A549	cutting_control	pearson	4
POLR2D-2	POLR2D	-0.030111025322869855	A549	cutting_control	pearson	4
PPIB-1	PPIB	0.011485204831430236	A549	cutting_control	pearson	4
PPIB-2	PPIB	0.07533832574745884	A549	cutting_control	pearson	4
PRDX1-1	PRDX1	0.18332731258691096	A549	cutting_control	pearson	4
PRDX1-2	PRDX1	0.1413052274949586	A549	cutting_control	pearson	4
PSMA1-1	PSMA1	0.07940131919119493	A549	cutting_control	pearson	4
PSMA1-2	PSMA1	0.05599715534481658	A549	cutting_control	pearson	4
PTK2-1	PTK2	-0.252284112371167	A549	cutting_control	pearson	4
PTK2-2	PTK2	-0.23380149328833935	A549	cutting_control	pearson	4
RAC1-1	RAC1	0.09923415505126425	A549	cutting_control	pearson	4
RAC1-2	RAC1	0.08384978234287829	A549	cutting_control	pearson	4
RAF1-1	RAF1	-0.14199674417079697	A549	cutting_control	pearson	4
RAF1-2	RAF1	-0.06912523543272606	A549	cutting_control	pearson	4
RHOA-1	RHOA	0.20904090205844203	A549	cutting_control	pearson	4
RHOA-2	RHOA	0.04892732769921485	A549	cutting_control	pearson	4
SDHB-1	SDHB	0.3474251397378167	A549	cutting_control	pearson	4
SDHB-2	SDHB	0.18442445427578832	A549	cutting_control	pearson	4
SLC2A1-1	SLC2A1		A549	cutting_control	pearson	4
SLC2A2-2	SLC2A2		A549	cutting_control	pearson	4
SMARCB1-1	SMARCB1	0.003627200526023777	A549	cutting_control	pearson	4
SMARCB1-2	SMARCB1	-0.06526360280259833	A549	cutting_control	pearson	4
STAT3-1	STAT3	0.39414690067051217	A549	cutting_control	pearson	4
STAT3-2	STAT3	0.44901088924984417	A549	cutting_control	pearson	4
SUZ12-1	SUZ12	0.15383025800817784	A549	cutting_control	pearson	4
SUZ12-2	SUZ12	-0.08767323173402566	A549	cutting_control	pearson	4
TXN-1	TXN	-0.1644288899298756	A549	cutting_control	pearson	4
TXN-2	TXN	-0.09881479332664309	A549	cutting_control	pearson	4
XBP-1	XBP	0.19196040442542153	A549	cutting_control	pearson	4
XBP-2	XBP	-0.08736131741220195	A549	cutting_control	pearson	4
YAP1-1	YAP1	0.12039786539955724	A549	cutting_control	pearson	4
YAP1-2	YAP1	0.02788620320142214	A549	cutting_control	pearson	4
AKT1-1	AKT1	0.1500812655366245	ES2	cutting_control	pearson	4
AKT1-2	AKT1	0.1490673132634003	ES2	cutting_control	pearson	4
ARID1B-1	ARID1B	0.14615983384114523	ES2	cutting_control	pearson	4
ARID1B-2	ARID1B	-0.1123864639688075	ES2	cutting_control	pearson	4
ATF4-1	ATF4	0.18436095423215898	ES2	cutting_control	pearson	4
ATF4-2	ATF4	0.3685760000406863	ES2	cutting_control	pearson	4
ATP50-1	ATP50	-0.13776881538629465	ES2	cutting_control	pearson	4
ATP50-2	ATP50	-0.1973170739129056	ES2	cutting_control	pearson	4
AURKB-2	AURKB		ES2	cutting_control	pearson	4
BCL2-1	BCL2	0.08512155267100965	ES2	cutting_control	pearson	4
BCL2-2	BCL2	-0.18424367067474526	ES2	cutting_control	pearson	4
BCL2L2-1	BCL2L2	0.29686363691270434	ES2	cutting_control	pearson	4
BCL2L2-2	BCL2L2	0.23932503951867964	ES2	cutting_control	pearson	4
BCL2L2-4	BCL2L2	0.09113849956522989	ES2	cutting_control	pearson	4
BRAF-2	BRAF		ES2	cutting_control	pearson	4
BRAF1-1	BRAF1		ES2	cutting_control	pearson	4
BRCA1-1	BRCA1	-0.010887815885486075	ES2	cutting_control	pearson	4
BRCA1-2	BRCA1	0.18724624026937098	ES2	cutting_control	pearson	4
BRD4-1	BRD4	-0.18256622087804011	ES2	cutting_control	pearson	4
BRD4-2	BRD4	-0.1453373227435151	ES2	cutting_control	pearson	4
CCND1-1	CCND1	0.20518761863008317	ES2	cutting_control	pearson	4
CCND1-2	CCND1	0.053876105504705576	ES2	cutting_control	pearson	4
CCNE1-1	CCNE1	-0.0702764863318303	ES2	cutting_control	pearson	4
CCNE1-2	CCNE1	-0.03847397070458934	ES2	cutting_control	pearson	4
CDK2-1	CDK2	-0.25794972198376925	ES2	cutting_control	pearson	4
CDK2-2	CDK2	0.018821069447804626	ES2	cutting_control	pearson	4
CDK4-1	CDK4	-0.1699024339727037	ES2	cutting_control	pearson	4
CDK4-2	CDK4	-0.28267939641537554	ES2	cutting_control	pearson	4
CDK4-3	CDK4	-0.39626543271868553	ES2	cutting_control	pearson	4
CHEK2-1	CHEK2	-0.2111306926610274	ES2	cutting_control	pearson	4
CHEK2-2	CHEK2	0.06485492428560063	ES2	cutting_control	pearson	4
COX5B-1	COX5B	0.11503905474867156	ES2	cutting_control	pearson	4
COX5B-2	COX5B	-0.13126670391770823	ES2	cutting_control	pearson	4
CSNK1A1-1	CSNK1A1	-0.12997105369887577	ES2	cutting_control	pearson	4
CSNK1A1-2	CSNK1A1	-0.028859332058555263	ES2	cutting_control	pearson	4
CTNNB1-1	CTNNB1	0.6257543285815804	ES2	cutting_control	pearson	4
CTNNB1-2	CTNNB1	0.5955066982936824	ES2	cutting_control	pearson	4
Chr2-1	Chr2	0.0074151236350984175	ES2	cutting_control	pearson	4
Chr2-2	Chr2	-0.0054083753305818	ES2	cutting_control	pearson	4
Chr2-3	Chr2	0.011509287305662457	ES2	cutting_control	pearson	4
Chr2-4	Chr2	-0.024669547966160554	ES2	cutting_control	pearson	4
Chr2-5	Chr2	0.0032381229741770957	ES2	cutting_control	pearson	4
Chr2-6	Chr2	-0.03729713593898116	ES2	cutting_control	pearson	4
DOT1L-1	DOT1L	-0.02347050376883283	ES2	cutting_control	pearson	4
DOT1L-2	DOT1L	0.16233893700551358	ES2	cutting_control	pearson	4
EGFR-1	EGFR	0.21258685029164823	ES2	cutting_control	pearson	4
EGFR-2	EGFR	0.0955860871950622	ES2	cutting_control	pearson	4
EGLN1-8	EGLN1	-0.11482121452752041	ES2	cutting_control	pearson	4
EGLN1-9	EGLN1	-0.017585713673717848	ES2	cutting_control	pearson	4
EMPTY	EMPTY		ES2	cutting_control	pearson	4
ERBB2-1	ERBB2	-0.07765039110821474	ES2	cutting_control	pearson	4
ERBB2-2	ERBB2	0.000384340051142153	ES2	cutting_control	pearson	4
ERBB3-1	ERBB3	0.5980283636010204	ES2	cutting_control	pearson	4
ERBB3-2	ERBB3	0.398531839531581	ES2	cutting_control	pearson	4
EZH2-1	EZH2	0.40652738106294417	ES2	cutting_control	pearson	4
EZH2-2	EZH2	0.2842046261152283	ES2	cutting_control	pearson	4
GLS-1	GLS	-0.0446098743628853	ES2	cutting_control	pearson	4
GLS-2	GLS	-0.14920509496459977	ES2	cutting_control	pearson	4
GPX4-1	GPX4	-0.03762107025684017	ES2	cutting_control	pearson	4
GPX4-2	GPX4	-0.17312907939473363	ES2	cutting_control	pearson	4
HIF1a-1	HIF1a	0.04414757611591806	ES2	cutting_control	pearson	4
HIF1a-2	HIF1a	0.1804737267884704	ES2	cutting_control	pearson	4
ITGAV-1	ITGAV	-0.0026130727094943137	ES2	cutting_control	pearson	4
ITGAV-2	ITGAV	-0.04226853866874344	ES2	cutting_control	pearson	4
JAK3-1	JAK3	0.06369071109682668	ES2	cutting_control	pearson	4
JAK3-2	JAK3	0.008386085459338657	ES2	cutting_control	pearson	4
KIF11-1	KIF11	0.31983923435215267	ES2	cutting_control	pearson	4
KIF11-2	KIF11	0.45323883192576214	ES2	cutting_control	pearson	4
KRAS-1	KRAS	0.12256791934302069	ES2	cutting_control	pearson	4
KRAS-2A	KRAS	-0.07895223635259978	ES2	cutting_control	pearson	4
KRAS-2B	KRAS	0.05319970737786375	ES2	cutting_control	pearson	4
LacZ-2	LacZ	0.0674562607431268	ES2	cutting_control	pearson	4
LacZ-3	LacZ	0.10497425425214363	ES2	cutting_control	pearson	4
Luc-1	Luc	0.09374728185272647	ES2	cutting_control	pearson	4
Luc-2	Luc	0.07432074932982867	ES2	cutting_control	pearson	4
MAPK1-1	MAPK1	-0.0775966571835284	ES2	cutting_control	pearson	4
MAPK1-2	MAPK1	0.10008853084127205	ES2	cutting_control	pearson	4
MCL1-2	MCL1	0.14753030917756788	ES2	cutting_control	pearson	4
MCL1-5	MCL1	0.1289580309980346	ES2	cutting_control	pearson	4
MTOR-1	MTOR	-0.20593980398444467	ES2	cutting_control	pearson	4
MTOR-2	MTOR	0.08016001190189162	ES2	cutting_control	pearson	4
MYC-1	MYC	0.09014984923569602	ES2	cutting_control	pearson	4
MYC-2	MYC	0.1796470737154094	ES2	cutting_control	pearson	4
ORC4-1	ORC4	-0.04528902610432307	ES2	cutting_control	pearson	4
ORC4-2	ORC4	-0.05268423648413054	ES2	cutting_control	pearson	4
PIK3CA-1	PIK3CA	-0.2957876834039321	ES2	cutting_control	pearson	4
PIK3CA-2	PIK3CA	-0.30117840016997866	ES2	cutting_control	pearson	4
POLR2D-1	POLR2D	0.05793728834337927	ES2	cutting_control	pearson	4
POLR2D-2	POLR2D	0.021109795373012146	ES2	cutting_control	pearson	4
PPIB-1	PPIB	-0.0552693684662788	ES2	cutting_control	pearson	4
PPIB-2	PPIB	0.0027361183512481946	ES2	cutting_control	pearson	4
PRDX1-1	PRDX1	0.015419262655010027	ES2	cutting_control	pearson	4
PRDX1-2	PRDX1	0.10948344166741227	ES2	cutting_control	pearson	4
PSMA1-1	PSMA1	0.005474214665511142	ES2	cutting_control	pearson	4
PSMA1-2	PSMA1	-0.004185522417991212	ES2	cutting_control	pearson	4
PTK2-1	PTK2	-0.2663106186460304	ES2	cutting_control	pearson	4
PTK2-2	PTK2	-0.3741743145626687	ES2	cutting_control	pearson	4
RAC1-1	RAC1	-0.2595626842652142	ES2	cutting_control	pearson	4
RAC1-2	RAC1	-0.16766432032084377	ES2	cutting_control	pearson	4
RAF1-1	RAF1	-0.1626808860964338	ES2	cutting_control	pearson	4
RAF1-2	RAF1	-0.11270218794316195	ES2	cutting_control	pearson	4
RHOA-1	RHOA	-0.11459338727021537	ES2	cutting_control	pearson	4
RHOA-2	RHOA	0.145709230584529	ES2	cutting_control	pearson	4
SDHB-1	SDHB	-0.006476733173157029	ES2	cutting_control	pearson	4
SDHB-2	SDHB	0.008335764891781604	ES2	cutting_control	pearson	4
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	4
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	4
SMARCB1-1	SMARCB1	-0.053823498110439044	ES2	cutting_control	pearson	4
SMARCB1-2	SMARCB1	-0.22823332189411127	ES2	cutting_control	pearson	4
STAT3-1	STAT3	-0.26288251483054514	ES2	cutting_control	pearson	4
STAT3-2	STAT3	-0.2872701273145597	ES2	cutting_control	pearson	4
SUZ12-1	SUZ12	0.23240812547157294	ES2	cutting_control	pearson	4
SUZ12-2	SUZ12	0.14182909401588004	ES2	cutting_control	pearson	4
TXN-1	TXN	-0.005341280681954293	ES2	cutting_control	pearson	4
TXN-2	TXN	-0.026231131023475383	ES2	cutting_control	pearson	4
XBP-1	XBP	0.17153303624226887	ES2	cutting_control	pearson	4
XBP-2	XBP	0.1401887265724294	ES2	cutting_control	pearson	4
YAP1-1	YAP1	0.24459150795507517	ES2	cutting_control	pearson	4
YAP1-2	YAP1	0.5547078466072217	ES2	cutting_control	pearson	4
