perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls	norm_method
GLS-1	GLS	1.1856983413108895	ES2	perturbation_control	pearson	0	40	ctrl_based
GLS-2	GLS	1.2446963530104802	ES2	perturbation_control	pearson	0	40	ctrl_based
GPX4-1	GPX4	3.244187177263592	ES2	perturbation_control	pearson	0	40	ctrl_based
GPX4-2	GPX4	2.0695568220562497	ES2	perturbation_control	pearson	0	40	ctrl_based
HIF1a-1	HIF1a	1.0437052980730228	ES2	perturbation_control	pearson	0	40	ctrl_based
HIF1a-2	HIF1a	1.074251769062562	ES2	perturbation_control	pearson	0	40	ctrl_based
ITGAV-1	ITGAV	2.9160338582279	ES2	perturbation_control	pearson	0	40	ctrl_based
ITGAV-2	ITGAV	3.324893849966184	ES2	perturbation_control	pearson	0	40	ctrl_based
JAK3-1	JAK3	0.04518015369893391	ES2	perturbation_control	pearson	0	40	ctrl_based
JAK3-2	JAK3	0.025119508589803802	ES2	perturbation_control	pearson	0	40	ctrl_based
KIF11-1	KIF11	1.752020472630384	ES2	perturbation_control	pearson	0	40	ctrl_based
KIF11-2	KIF11	1.9885853210454618	ES2	perturbation_control	pearson	0	40	ctrl_based
KRAS-1	KRAS	0.019239268119807584	ES2	perturbation_control	pearson	0	40	ctrl_based
KRAS-2A	KRAS	0.7787026619096196	ES2	perturbation_control	pearson	0	40	ctrl_based
KRAS-2B	KRAS	-0.17433114919198073	ES2	perturbation_control	pearson	0	40	ctrl_based
LacZ-2	LacZ	-0.029399429072786698	ES2	perturbation_control	pearson	0	40	ctrl_based
LacZ-3	LacZ	-0.07908277068807346	ES2	perturbation_control	pearson	0	40	ctrl_based
Luc-1	Luc	0.7667807798260308	ES2	perturbation_control	pearson	0	40	ctrl_based
Luc-2	Luc	0.6715417396566732	ES2	perturbation_control	pearson	0	40	ctrl_based
MAPK1-1	MAPK1	3.165204931469537	ES2	perturbation_control	pearson	0	40	ctrl_based
MAPK1-2	MAPK1	2.8484200716083476	ES2	perturbation_control	pearson	0	40	ctrl_based
MCL1-2	MCL1	0.21027772652447005	ES2	perturbation_control	pearson	0	40	ctrl_based
MCL1-5	MCL1	0.09656073357236612	ES2	perturbation_control	pearson	0	40	ctrl_based
MTOR-1	MTOR	1.731084238849395	ES2	perturbation_control	pearson	0	40	ctrl_based
MTOR-2	MTOR	1.5559625141915219	ES2	perturbation_control	pearson	0	40	ctrl_based
MYC-1	MYC	3.7680327443552275	ES2	perturbation_control	pearson	0	40	ctrl_based
MYC-2	MYC	3.5753106093946756	ES2	perturbation_control	pearson	0	40	ctrl_based
ORC4-1	ORC4	0.30266909475769255	ES2	perturbation_control	pearson	0	40	ctrl_based
ORC4-2	ORC4	0.3562434211556055	ES2	perturbation_control	pearson	0	40	ctrl_based
PIK3CA-1	PIK3CA	1.8303042765058186	ES2	perturbation_control	pearson	0	40	ctrl_based
PIK3CA-2	PIK3CA	2.0004063833344503	ES2	perturbation_control	pearson	0	40	ctrl_based
POLR2D-1	POLR2D	3.099938824342025	ES2	perturbation_control	pearson	0	40	ctrl_based
POLR2D-2	POLR2D	3.0329719981818037	ES2	perturbation_control	pearson	0	40	ctrl_based
PPIB-1	PPIB	0.1512617624825359	ES2	perturbation_control	pearson	0	40	ctrl_based
PPIB-2	PPIB	0.3098149931330519	ES2	perturbation_control	pearson	0	40	ctrl_based
PRDX1-1	PRDX1	0.45193153190408547	ES2	perturbation_control	pearson	0	40	ctrl_based
PRDX1-2	PRDX1	0.6409007547760263	ES2	perturbation_control	pearson	0	40	ctrl_based
PSMA1-1	PSMA1	3.2779728689965317	ES2	perturbation_control	pearson	0	40	ctrl_based
PSMA1-2	PSMA1	3.5123684005976763	ES2	perturbation_control	pearson	0	40	ctrl_based
PTK2-1	PTK2	2.367946292473702	ES2	perturbation_control	pearson	0	40	ctrl_based
PTK2-2	PTK2	1.8191879554519321	ES2	perturbation_control	pearson	0	40	ctrl_based
RAC1-1	RAC1	0.9814734097224851	ES2	perturbation_control	pearson	0	40	ctrl_based
RAC1-2	RAC1	1.2026518625710003	ES2	perturbation_control	pearson	0	40	ctrl_based
RAF1-1	RAF1	1.201822018299262	ES2	perturbation_control	pearson	0	40	ctrl_based
RAF1-2	RAF1	0.9954855161624593	ES2	perturbation_control	pearson	0	40	ctrl_based
RHOA-1	RHOA	3.1863626383925965	ES2	perturbation_control	pearson	0	40	ctrl_based
RHOA-2	RHOA	3.3473022711943243	ES2	perturbation_control	pearson	0	40	ctrl_based
SDHB-1	SDHB	1.281843526005274	ES2	perturbation_control	pearson	0	40	ctrl_based
SDHB-2	SDHB	1.1651158303562537	ES2	perturbation_control	pearson	0	40	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	0	40	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	0	40	ctrl_based
SMARCB1-1	SMARCB1	0.19882571005581884	ES2	perturbation_control	pearson	0	40	ctrl_based
SMARCB1-2	SMARCB1	0.30024375155156446	ES2	perturbation_control	pearson	0	40	ctrl_based
STAT3-1	STAT3	1.341463407965691	ES2	perturbation_control	pearson	0	40	ctrl_based
STAT3-2	STAT3	1.5786593212548587	ES2	perturbation_control	pearson	0	40	ctrl_based
SUZ12-1	SUZ12	1.6765653180690334	ES2	perturbation_control	pearson	0	40	ctrl_based
SUZ12-2	SUZ12	1.8062722356206429	ES2	perturbation_control	pearson	0	40	ctrl_based
TXN-1	TXN	1.8647346219391543	ES2	perturbation_control	pearson	0	40	ctrl_based
TXN-2	TXN	1.722771348168311	ES2	perturbation_control	pearson	0	40	ctrl_based
XBP-1	XBP	1.7526144263699348	ES2	perturbation_control	pearson	0	40	ctrl_based
XBP-2	XBP	1.7394172590030057	ES2	perturbation_control	pearson	0	40	ctrl_based
YAP1-1	YAP1	2.4317011723609023	ES2	perturbation_control	pearson	0	40	ctrl_based
YAP1-2	YAP1	2.4822255448565915	ES2	perturbation_control	pearson	0	40	ctrl_based
AKT1-1	AKT1	1.427491139489923	ES2	perturbation_control	pearson	0	30	ctrl_based
AKT1-2	AKT1	1.1917206518035435	ES2	perturbation_control	pearson	0	30	ctrl_based
ARID1B-1	ARID1B	1.1956431344117546	ES2	perturbation_control	pearson	0	30	ctrl_based
ARID1B-2	ARID1B	1.1264696031636157	ES2	perturbation_control	pearson	0	30	ctrl_based
ATF4-1	ATF4	2.177527967753296	ES2	perturbation_control	pearson	0	30	ctrl_based
ATF4-2	ATF4	1.8773569853787526	ES2	perturbation_control	pearson	0	30	ctrl_based
ATP50-1	ATP50	2.2429373419952636	ES2	perturbation_control	pearson	0	30	ctrl_based
ATP50-2	ATP50	1.6997463465116311	ES2	perturbation_control	pearson	0	30	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	0	30	ctrl_based
BCL2-1	BCL2	0.13912682529780324	ES2	perturbation_control	pearson	0	30	ctrl_based
BCL2-2	BCL2	0.1940820931768818	ES2	perturbation_control	pearson	0	30	ctrl_based
BCL2L2-1	BCL2L2	0.8499994668718	ES2	perturbation_control	pearson	0	30	ctrl_based
BCL2L2-2	BCL2L2	0.8726300348315015	ES2	perturbation_control	pearson	0	30	ctrl_based
BCL2L2-4	BCL2L2	0.9472047536663377	ES2	perturbation_control	pearson	0	30	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	0	30	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	0	30	ctrl_based
BRCA1-1	BRCA1	-0.06476101118150884	ES2	perturbation_control	pearson	0	30	ctrl_based
BRCA1-2	BRCA1	-0.019325082635513025	ES2	perturbation_control	pearson	0	30	ctrl_based
BRD4-1	BRD4	1.178610500703306	ES2	perturbation_control	pearson	0	30	ctrl_based
BRD4-2	BRD4	1.2982163280486976	ES2	perturbation_control	pearson	0	30	ctrl_based
CCND1-1	CCND1	2.6378130790225374	ES2	perturbation_control	pearson	0	30	ctrl_based
CCND1-2	CCND1	2.9813409367266663	ES2	perturbation_control	pearson	0	30	ctrl_based
CCNE1-1	CCNE1	0.9606639076587402	ES2	perturbation_control	pearson	0	30	ctrl_based
CCNE1-2	CCNE1	1.1497654271213882	ES2	perturbation_control	pearson	0	30	ctrl_based
CDK2-1	CDK2	2.304958204468732	ES2	perturbation_control	pearson	0	30	ctrl_based
CDK2-2	CDK2	2.180343580841612	ES2	perturbation_control	pearson	0	30	ctrl_based
CDK4-1	CDK4	2.0656806416784987	ES2	perturbation_control	pearson	0	30	ctrl_based
CDK4-2	CDK4	1.850243597617319	ES2	perturbation_control	pearson	0	30	ctrl_based
CDK4-3	CDK4	1.8402839711631533	ES2	perturbation_control	pearson	0	30	ctrl_based
CHEK2-1	CHEK2	0.4373236344238636	ES2	perturbation_control	pearson	0	30	ctrl_based
CHEK2-2	CHEK2	0.47329885271775496	ES2	perturbation_control	pearson	0	30	ctrl_based
COX5B-1	COX5B	-0.04996089467319584	ES2	perturbation_control	pearson	0	30	ctrl_based
COX5B-2	COX5B	-0.0010072611679711463	ES2	perturbation_control	pearson	0	30	ctrl_based
CSNK1A1-1	CSNK1A1	-0.24481015793683475	ES2	perturbation_control	pearson	0	30	ctrl_based
CSNK1A1-2	CSNK1A1	-0.17152989453382625	ES2	perturbation_control	pearson	0	30	ctrl_based
CTNNB1-1	CTNNB1	1.9357183576191863	ES2	perturbation_control	pearson	0	30	ctrl_based
CTNNB1-2	CTNNB1	1.4750084344310401	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-1	Chr2	0.3229354435786835	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-2	Chr2	0.1220700591283596	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-3	Chr2	0.626640201925564	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-4	Chr2	0.44139048553114285	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-5	Chr2	0.4770035646009544	ES2	perturbation_control	pearson	0	30	ctrl_based
Chr2-6	Chr2	0.503325657180565	ES2	perturbation_control	pearson	0	30	ctrl_based
DOT1L-1	DOT1L	1.8149020712490427	ES2	perturbation_control	pearson	0	30	ctrl_based
DOT1L-2	DOT1L	1.993410030145452	ES2	perturbation_control	pearson	0	30	ctrl_based
EGFR-1	EGFR	1.1849461331930804	ES2	perturbation_control	pearson	0	30	ctrl_based
EGFR-2	EGFR	1.6205279984089909	ES2	perturbation_control	pearson	0	30	ctrl_based
EGLN1-8	EGLN1	2.481210191210669	ES2	perturbation_control	pearson	0	30	ctrl_based
EGLN1-9	EGLN1	1.8881361518805404	ES2	perturbation_control	pearson	0	30	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	0	30	ctrl_based
ERBB2-1	ERBB2	1.1475091000254518	ES2	perturbation_control	pearson	0	30	ctrl_based
ERBB2-2	ERBB2	1.3077159525827247	ES2	perturbation_control	pearson	0	30	ctrl_based
ERBB3-1	ERBB3	0.7780720151885108	ES2	perturbation_control	pearson	0	30	ctrl_based
ERBB3-2	ERBB3	0.8152898534909958	ES2	perturbation_control	pearson	0	30	ctrl_based
EZH2-1	EZH2	1.2219818668680313	ES2	perturbation_control	pearson	0	30	ctrl_based
EZH2-2	EZH2	1.4794521745257883	ES2	perturbation_control	pearson	0	30	ctrl_based
GLS-1	GLS	1.1751107780231773	ES2	perturbation_control	pearson	0	30	ctrl_based
GLS-2	GLS	1.0465106406957283	ES2	perturbation_control	pearson	0	30	ctrl_based
GPX4-1	GPX4	2.6983111321136697	ES2	perturbation_control	pearson	0	30	ctrl_based
GPX4-2	GPX4	1.8559145889837672	ES2	perturbation_control	pearson	0	30	ctrl_based
HIF1a-1	HIF1a	0.8534170457447324	ES2	perturbation_control	pearson	0	30	ctrl_based
HIF1a-2	HIF1a	0.9665971922594757	ES2	perturbation_control	pearson	0	30	ctrl_based
ITGAV-1	ITGAV	2.74250439664666	ES2	perturbation_control	pearson	0	30	ctrl_based
ITGAV-2	ITGAV	3.0474114980178304	ES2	perturbation_control	pearson	0	30	ctrl_based
JAK3-1	JAK3	0.07119088089798609	ES2	perturbation_control	pearson	0	30	ctrl_based
JAK3-2	JAK3	0.015077058806106075	ES2	perturbation_control	pearson	0	30	ctrl_based
KIF11-1	KIF11	1.5272855939734389	ES2	perturbation_control	pearson	0	30	ctrl_based
KIF11-2	KIF11	1.7934059878607758	ES2	perturbation_control	pearson	0	30	ctrl_based
KRAS-1	KRAS	-0.006384582704139108	ES2	perturbation_control	pearson	0	30	ctrl_based
KRAS-2A	KRAS	0.7318310685269102	ES2	perturbation_control	pearson	0	30	ctrl_based
KRAS-2B	KRAS	-0.16692673050861195	ES2	perturbation_control	pearson	0	30	ctrl_based
LacZ-2	LacZ	0.018779525406548023	ES2	perturbation_control	pearson	0	30	ctrl_based
LacZ-3	LacZ	-0.04109593319740043	ES2	perturbation_control	pearson	0	30	ctrl_based
Luc-1	Luc	0.6896597891305675	ES2	perturbation_control	pearson	0	30	ctrl_based
Luc-2	Luc	0.6379021831338694	ES2	perturbation_control	pearson	0	30	ctrl_based
MAPK1-1	MAPK1	3.0639334435082137	ES2	perturbation_control	pearson	0	30	ctrl_based
MAPK1-2	MAPK1	2.890250628473862	ES2	perturbation_control	pearson	0	30	ctrl_based
MCL1-2	MCL1	0.0754298565790272	ES2	perturbation_control	pearson	0	30	ctrl_based
MCL1-5	MCL1	-0.00650090717831249	ES2	perturbation_control	pearson	0	30	ctrl_based
MTOR-1	MTOR	1.6315777216938872	ES2	perturbation_control	pearson	0	30	ctrl_based
MTOR-2	MTOR	1.5403552984317495	ES2	perturbation_control	pearson	0	30	ctrl_based
MYC-1	MYC	3.4018260657963086	ES2	perturbation_control	pearson	0	30	ctrl_based
MYC-2	MYC	3.272339869943828	ES2	perturbation_control	pearson	0	30	ctrl_based
ORC4-1	ORC4	0.292499284829626	ES2	perturbation_control	pearson	0	30	ctrl_based
ORC4-2	ORC4	0.38113370052088896	ES2	perturbation_control	pearson	0	30	ctrl_based
PIK3CA-1	PIK3CA	1.8530406144923908	ES2	perturbation_control	pearson	0	30	ctrl_based
PIK3CA-2	PIK3CA	1.921631108377225	ES2	perturbation_control	pearson	0	30	ctrl_based
POLR2D-1	POLR2D	2.58115960653301	ES2	perturbation_control	pearson	0	30	ctrl_based
POLR2D-2	POLR2D	2.5316759788225784	ES2	perturbation_control	pearson	0	30	ctrl_based
PPIB-1	PPIB	0.20175436142456118	ES2	perturbation_control	pearson	0	30	ctrl_based
PPIB-2	PPIB	0.3321929972502755	ES2	perturbation_control	pearson	0	30	ctrl_based
PRDX1-1	PRDX1	0.5330641354674478	ES2	perturbation_control	pearson	0	30	ctrl_based
PRDX1-2	PRDX1	0.7180521956572685	ES2	perturbation_control	pearson	0	30	ctrl_based
PSMA1-1	PSMA1	2.7614909284575124	ES2	perturbation_control	pearson	0	30	ctrl_based
PSMA1-2	PSMA1	2.954939687213715	ES2	perturbation_control	pearson	0	30	ctrl_based
PTK2-1	PTK2	2.2269967931346204	ES2	perturbation_control	pearson	0	30	ctrl_based
PTK2-2	PTK2	1.7132051502231254	ES2	perturbation_control	pearson	0	30	ctrl_based
RAC1-1	RAC1	0.8853383678166007	ES2	perturbation_control	pearson	0	30	ctrl_based
RAC1-2	RAC1	1.030506568521448	ES2	perturbation_control	pearson	0	30	ctrl_based
RAF1-1	RAF1	0.9911569190790182	ES2	perturbation_control	pearson	0	30	ctrl_based
RAF1-2	RAF1	0.9989399272734336	ES2	perturbation_control	pearson	0	30	ctrl_based
RHOA-1	RHOA	2.576588401935318	ES2	perturbation_control	pearson	0	30	ctrl_based
RHOA-2	RHOA	3.040110029711511	ES2	perturbation_control	pearson	0	30	ctrl_based
SDHB-1	SDHB	1.254992646260985	ES2	perturbation_control	pearson	0	30	ctrl_based
SDHB-2	SDHB	1.1708108088277085	ES2	perturbation_control	pearson	0	30	ctrl_based
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	0	30	ctrl_based
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	0	30	ctrl_based
SMARCB1-1	SMARCB1	0.3325278384196267	ES2	perturbation_control	pearson	0	30	ctrl_based
SMARCB1-2	SMARCB1	0.31094543091066884	ES2	perturbation_control	pearson	0	30	ctrl_based
STAT3-1	STAT3	1.211516622955035	ES2	perturbation_control	pearson	0	30	ctrl_based
STAT3-2	STAT3	1.288331615531698	ES2	perturbation_control	pearson	0	30	ctrl_based
SUZ12-1	SUZ12	1.6074401710775752	ES2	perturbation_control	pearson	0	30	ctrl_based
SUZ12-2	SUZ12	1.5780397746041708	ES2	perturbation_control	pearson	0	30	ctrl_based
TXN-1	TXN	1.7624855200342333	ES2	perturbation_control	pearson	0	30	ctrl_based
TXN-2	TXN	1.7007062983047896	ES2	perturbation_control	pearson	0	30	ctrl_based
XBP-1	XBP	1.53613180622389	ES2	perturbation_control	pearson	0	30	ctrl_based
XBP-2	XBP	1.487241953975479	ES2	perturbation_control	pearson	0	30	ctrl_based
YAP1-1	YAP1	2.121469524416788	ES2	perturbation_control	pearson	0	30	ctrl_based
YAP1-2	YAP1	1.9470727474525171	ES2	perturbation_control	pearson	0	30	ctrl_based
AKT1-1	AKT1	1.3863135761993681	ES2	perturbation_control	pearson	0	20	ctrl_based
AKT1-2	AKT1	1.1401215209145208	ES2	perturbation_control	pearson	0	20	ctrl_based
ARID1B-1	ARID1B	1.0968693151937052	ES2	perturbation_control	pearson	0	20	ctrl_based
ARID1B-2	ARID1B	1.1535570756411546	ES2	perturbation_control	pearson	0	20	ctrl_based
ATF4-1	ATF4	2.371698134785146	ES2	perturbation_control	pearson	0	20	ctrl_based
ATF4-2	ATF4	2.1202896078041493	ES2	perturbation_control	pearson	0	20	ctrl_based
ATP50-1	ATP50	2.524116862347413	ES2	perturbation_control	pearson	0	20	ctrl_based
ATP50-2	ATP50	1.8703132468179826	ES2	perturbation_control	pearson	0	20	ctrl_based
AURKB-2	AURKB		ES2	perturbation_control	pearson	0	20	ctrl_based
BCL2-1	BCL2	0.11610749389372982	ES2	perturbation_control	pearson	0	20	ctrl_based
BCL2-2	BCL2	0.15289679834759773	ES2	perturbation_control	pearson	0	20	ctrl_based
BCL2L2-1	BCL2L2	0.880787736817549	ES2	perturbation_control	pearson	0	20	ctrl_based
BCL2L2-2	BCL2L2	0.7342420756300228	ES2	perturbation_control	pearson	0	20	ctrl_based
BCL2L2-4	BCL2L2	0.8894274510909842	ES2	perturbation_control	pearson	0	20	ctrl_based
BRAF-2	BRAF		ES2	perturbation_control	pearson	0	20	ctrl_based
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	0	20	ctrl_based
BRCA1-1	BRCA1	-0.03128197609109695	ES2	perturbation_control	pearson	0	20	ctrl_based
BRCA1-2	BRCA1	-0.02076983566464019	ES2	perturbation_control	pearson	0	20	ctrl_based
BRD4-1	BRD4	0.9898617234809887	ES2	perturbation_control	pearson	0	20	ctrl_based
BRD4-2	BRD4	1.192352181498264	ES2	perturbation_control	pearson	0	20	ctrl_based
CCND1-1	CCND1	2.4866522617621816	ES2	perturbation_control	pearson	0	20	ctrl_based
CCND1-2	CCND1	2.4648184888385263	ES2	perturbation_control	pearson	0	20	ctrl_based
CCNE1-1	CCNE1	1.2659030235516024	ES2	perturbation_control	pearson	0	20	ctrl_based
CCNE1-2	CCNE1	1.3969741028810827	ES2	perturbation_control	pearson	0	20	ctrl_based
CDK2-1	CDK2	2.262511217108511	ES2	perturbation_control	pearson	0	20	ctrl_based
CDK2-2	CDK2	1.8380732536570787	ES2	perturbation_control	pearson	0	20	ctrl_based
CDK4-1	CDK4	1.7075967092152076	ES2	perturbation_control	pearson	0	20	ctrl_based
CDK4-2	CDK4	1.9167470114999776	ES2	perturbation_control	pearson	0	20	ctrl_based
CDK4-3	CDK4	1.8547258105608195	ES2	perturbation_control	pearson	0	20	ctrl_based
CHEK2-1	CHEK2	0.6057924168590725	ES2	perturbation_control	pearson	0	20	ctrl_based
CHEK2-2	CHEK2	0.4308821818498668	ES2	perturbation_control	pearson	0	20	ctrl_based
COX5B-1	COX5B	0.012264104691737499	ES2	perturbation_control	pearson	0	20	ctrl_based
COX5B-2	COX5B	0.1138085487144011	ES2	perturbation_control	pearson	0	20	ctrl_based
CSNK1A1-1	CSNK1A1	-0.1431458293460798	ES2	perturbation_control	pearson	0	20	ctrl_based
CSNK1A1-2	CSNK1A1	-0.03214352096735887	ES2	perturbation_control	pearson	0	20	ctrl_based
CTNNB1-1	CTNNB1	1.8498632279868699	ES2	perturbation_control	pearson	0	20	ctrl_based
CTNNB1-2	CTNNB1	1.6120664213201101	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-1	Chr2	0.5531218761924362	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-2	Chr2	0.24270494368170112	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-3	Chr2	0.6889096294026051	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-4	Chr2	0.4043918580986941	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-5	Chr2	0.3735697507082749	ES2	perturbation_control	pearson	0	20	ctrl_based
Chr2-6	Chr2	0.45172774082426403	ES2	perturbation_control	pearson	0	20	ctrl_based
DOT1L-1	DOT1L	1.8664418986125406	ES2	perturbation_control	pearson	0	20	ctrl_based
DOT1L-2	DOT1L	1.9063208926661763	ES2	perturbation_control	pearson	0	20	ctrl_based
EGFR-1	EGFR	1.1766740777383005	ES2	perturbation_control	pearson	0	20	ctrl_based
EGFR-2	EGFR	1.8723381606824956	ES2	perturbation_control	pearson	0	20	ctrl_based
EGLN1-8	EGLN1	2.624522745250359	ES2	perturbation_control	pearson	0	20	ctrl_based
EGLN1-9	EGLN1	2.2879344194691	ES2	perturbation_control	pearson	0	20	ctrl_based
EMPTY	EMPTY		ES2	perturbation_control	pearson	0	20	ctrl_based
ERBB2-1	ERBB2	1.0601040203218437	ES2	perturbation_control	pearson	0	20	ctrl_based
ERBB2-2	ERBB2	1.4410410788195276	ES2	perturbation_control	pearson	0	20	ctrl_based
ERBB3-1	ERBB3	0.7122674647482263	ES2	perturbation_control	pearson	0	20	ctrl_based
ERBB3-2	ERBB3	0.867195218133127	ES2	perturbation_control	pearson	0	20	ctrl_based
EZH2-1	EZH2	1.406937426027454	ES2	perturbation_control	pearson	0	20	ctrl_based
EZH2-2	EZH2	1.5643908335144576	ES2	perturbation_control	pearson	0	20	ctrl_based
GLS-1	GLS	1.2030162771565804	ES2	perturbation_control	pearson	0	20	ctrl_based
GLS-2	GLS	1.4561470033324084	ES2	perturbation_control	pearson	0	20	ctrl_based
GPX4-1	GPX4	2.99501060516728	ES2	perturbation_control	pearson	0	20	ctrl_based
GPX4-2	GPX4	2.1072159615022823	ES2	perturbation_control	pearson	0	20	ctrl_based
HIF1a-1	HIF1a	1.06329960173493	ES2	perturbation_control	pearson	0	20	ctrl_based
HIF1a-2	HIF1a	1.1584196805662523	ES2	perturbation_control	pearson	0	20	ctrl_based
ITGAV-1	ITGAV	3.0419367896901552	ES2	perturbation_control	pearson	0	20	ctrl_based
ITGAV-2	ITGAV	3.337855504618105	ES2	perturbation_control	pearson	0	20	ctrl_based
JAK3-1	JAK3	0.027092566065252455	ES2	perturbation_control	pearson	0	20	ctrl_based
JAK3-2	JAK3	0.07393396331133906	ES2	perturbation_control	pearson	0	20	ctrl_based
KIF11-1	KIF11	1.6368869479501718	ES2	perturbation_control	pearson	0	20	ctrl_based
KIF11-2	KIF11	1.788638921669163	ES2	perturbation_control	pearson	0	20	ctrl_based
KRAS-1	KRAS	0.0787230961500564	ES2	perturbation_control	pearson	0	20	ctrl_based
KRAS-2A	KRAS	0.7704657031355135	ES2	perturbation_control	pearson	0	20	ctrl_based
KRAS-2B	KRAS	-0.3597198705780673	ES2	perturbation_control	pearson	0	20	ctrl_based
LacZ-2	LacZ	-0.1059428062037434	ES2	perturbation_control	pearson	0	20	ctrl_based
LacZ-3	LacZ	0.048058324453553236	ES2	perturbation_control	pearson	0	20	ctrl_based
Luc-1	Luc	0.7127386137648714	ES2	perturbation_control	pearson	0	20	ctrl_based
Luc-2	Luc	0.598605703555193	ES2	perturbation_control	pearson	0	20	ctrl_based
MAPK1-1	MAPK1	2.848401333104693	ES2	perturbation_control	pearson	0	20	ctrl_based
MAPK1-2	MAPK1	2.5709765801838236	ES2	perturbation_control	pearson	0	20	ctrl_based
MCL1-2	MCL1	-0.01831048391860189	ES2	perturbation_control	pearson	0	20	ctrl_based
MCL1-5	MCL1	0.2696094025974473	ES2	perturbation_control	pearson	0	20	ctrl_based
MTOR-1	MTOR	1.7029538906392594	ES2	perturbation_control	pearson	0	20	ctrl_based
MTOR-2	MTOR	1.6385316668735777	ES2	perturbation_control	pearson	0	20	ctrl_based
MYC-1	MYC	4.8067210134682155	ES2	perturbation_control	pearson	0	20	ctrl_based
MYC-2	MYC	4.561247319600491	ES2	perturbation_control	pearson	0	20	ctrl_based
ORC4-1	ORC4	0.346279095113261	ES2	perturbation_control	pearson	0	20	ctrl_based
