perturbation	group	grit	cell_line	barcode_control	cor_method	query	_id	DepMap_ID	stripped_cell_line_name	ceres_score	grit_mean
SMARCB1-2	SMARCB1	0.6229713663329325	ES2	perturbation_control	spearman	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
ARID1B-2	ARID1B	0.6225057079304451	HCC44	perturbation_control	spearman	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
GPX4-1	GPX4	0.6217625174595246	A549	perturbation_control	pearson	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
BCL2-1	BCL2	0.6209306217243884	HCC44	cutting_control	pearson	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
ATF4-1	ATF4	0.6127341079786359	HCC44	perturbation_control	pearson	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
Chr2-5	Chr2	0.6107075047455549	HCC44	perturbation_control	pearson						0.32887303633785403
TXN-2	TXN	0.605362772534374	A549	cutting_control	spearman	TXN	7295	ACH-000681	A549	-1.442445264314019	0.8247068254378105
Luc-1	Luc	0.6050193682921681	HCC44	cutting_control	spearman						0.5456310494757398
BCL2-1	BCL2	0.6045902046552053	HCC44	cutting_control	spearman	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
CDK4-1	CDK4	0.6035414627028823	HCC44	cutting_control	spearman	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
SUZ12-1	SUZ12	0.6030089557089079	ES2	cutting_control	spearman	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
ATP50-2	ATP50	0.6000536417822513	A549	perturbation_control	pearson	ATP50					0.4677968147171591
Chr2-5	Chr2	0.5988340697005098	HCC44	perturbation_control	spearman						0.32887303633785403
ATP50-2	ATP50	0.5984026551946717	HCC44	cutting_control	spearman	ATP50					1.055745758447118
JAK3-1	JAK3	0.5981411426778727	HCC44	cutting_control	pearson	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
ATP50-2	ATP50	0.5959521263835145	A549	perturbation_control	spearman	ATP50					0.4677968147171591
Luc-2	Luc	0.5943235367605	A549	perturbation_control	pearson						0.6308990442714559
Luc-2	Luc	0.5931328489055819	HCC44	cutting_control	pearson						0.5456310494757398
ERBB3-2	ERBB3	0.5915321786806729	HCC44	perturbation_control	spearman	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
EGLN1-8	EGLN1	0.5899169947764212	A549	perturbation_control	pearson	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
KRAS-1	KRAS	0.5894446966647126	A549	cutting_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
YAP1-1	YAP1	0.5859721248562267	HCC44	perturbation_control	spearman	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
CHEK2-1	CHEK2	0.5851303157308538	ES2	perturbation_control	pearson	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
RHOA-1	RHOA	0.5840727406754714	A549	cutting_control	pearson	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
BCL2-1	BCL2	0.580813082699292	A549	perturbation_control	pearson	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
ATF4-1	ATF4	0.5791687818893875	HCC44	perturbation_control	spearman	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
Chr2-1	Chr2	0.5778350170431952	HCC44	perturbation_control	spearman						0.32887303633785403
SMARCB1-1	SMARCB1	0.5776524559836926	HCC44	perturbation_control	spearman	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
BCL2-1	BCL2	0.5770489922979347	A549	perturbation_control	spearman	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
Luc-1	Luc	0.5766548145227354	HCC44	cutting_control	pearson						0.5456310494757398
BRCA1-1	BRCA1	0.5747460828684363	A549	cutting_control	pearson	BRCA1	672	ACH-000681	A549	-0.4528081060386204	0.7215940526129949
Chr2-3	Chr2	0.5746061491622917	ES2	perturbation_control	pearson						0.22254963587910184
Chr2-1	Chr2	0.5731576291485996	HCC44	perturbation_control	pearson						0.32887303633785403
BRCA1-1	BRCA1	0.5723720139731118	HCC44	cutting_control	spearman	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
BRCA1-2	BRCA1	0.5721883583847632	HCC44	cutting_control	spearman	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
Chr2-3	Chr2	0.5701628482375233	ES2	perturbation_control	spearman						0.22254963587910184
Luc-2	Luc	0.5693260508217354	A549	perturbation_control	spearman						0.6308990442714559
RHOA-2	RHOA	0.5689772073547222	A549	cutting_control	pearson	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
HIF1a-1	HIF1a	0.5663656778604824	HCC44	perturbation_control	spearman	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
PIK3CA-1	PIK3CA	0.5611285866642381	ES2	cutting_control	pearson	PIK3CA	5290	ACH-000906	ES2	-0.2235745671637288	0.7261635059484618
KRAS-2A	KRAS	0.5604887508424876	A549	cutting_control	pearson	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
YAP1-1	YAP1	0.5591970854240096	HCC44	perturbation_control	pearson	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
PRDX1-1	PRDX1	0.5591045779726413	ES2	perturbation_control	spearman	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
SMARCB1-1	SMARCB1	0.5580965424178683	HCC44	cutting_control	spearman	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
RAC1-2	RAC1	0.5564537692275411	ES2	cutting_control	pearson	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
Luc-1	Luc	0.5562532470948905	A549	perturbation_control	pearson						0.6308990442714559
BRCA1-2	BRCA1	0.5520770244147956	A549	cutting_control	pearson	BRCA1	672	ACH-000681	A549	-0.4528081060386204	0.7215940526129949
GLS-1	GLS	0.5506672053442556	A549	cutting_control	pearson	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
EGLN1-8	EGLN1	0.5505964971880092	A549	perturbation_control	spearman	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
Chr2-3	Chr2	0.5498264137401083	A549	perturbation_control	pearson						0.2784920530557169
BRCA1-1	BRCA1	0.5496232135630703	A549	cutting_control	spearman	BRCA1	672	ACH-000681	A549	-0.4528081060386204	0.7215940526129949
COX5B-1	COX5B	0.5489356348294784	HCC44	cutting_control	pearson	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
Chr2-3	Chr2	0.5485602163958994	A549	perturbation_control	spearman						0.2784920530557169
STAT3-2	STAT3	0.5480045544491317	A549	perturbation_control	pearson	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
RAC1-2	RAC1	0.5466054385250587	ES2	cutting_control	spearman	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
PRDX1-1	PRDX1	0.5465111496471046	ES2	perturbation_control	pearson	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
YAP1-2	YAP1	0.5459490145321282	A549	perturbation_control	pearson	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
PRDX1-1	PRDX1	0.5457047913594223	A549	perturbation_control	pearson	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
HIF1a-2	HIF1a	0.5451722815179092	HCC44	perturbation_control	spearman	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
JAK3-1	JAK3	0.5450118371731186	HCC44	cutting_control	spearman	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
EGFR-1	EGFR	0.5443517095318039	A549	cutting_control	pearson	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
CHEK2-1	CHEK2	0.5442330396608729	ES2	perturbation_control	spearman	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
Chr2-6	Chr2	0.5422355812042604	A549	perturbation_control	pearson						0.2784920530557169
STAT3-1	STAT3	0.5421291150655849	ES2	cutting_control	spearman	STAT3	6774	ACH-000906	ES2	0.1114285479413613	0.6943207777774559
STAT3-1	STAT3	0.5395309054899329	A549	perturbation_control	pearson	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
Chr2-6	Chr2	0.5366940625428017	A549	perturbation_control	spearman						0.2784920530557169
BCL2-2	BCL2	0.5366538235210052	A549	perturbation_control	spearman	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
STAT3-2	STAT3	0.5362694448379522	A549	perturbation_control	spearman	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
BCL2-2	BCL2	0.535559437426076	A549	perturbation_control	pearson	BCL2	596	ACH-000681	A549	0.162462924098603	0.42586771187271444
CHEK2-2	CHEK2	0.532794528120035	ES2	cutting_control	pearson	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
STAT3-1	STAT3	0.5310914797931068	A549	perturbation_control	spearman	STAT3	6774	ACH-000681	A549	0.040016165563879	0.40715972547809787
PIK3CA-2	PIK3CA	0.5302697413112167	ES2	cutting_control	pearson	PIK3CA	5290	ACH-000906	ES2	-0.2235745671637288	0.7261635059484618
PRDX1-1	PRDX1	0.5275181686209643	A549	perturbation_control	spearman	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
RAF1-1	RAF1	0.5273500203974153	HCC44	cutting_control	pearson	RAF1	5894	ACH-000667	HCC44	0.0438311032673345	0.8163987187755122
YAP1-1	YAP1	0.5272585113682116	A549	perturbation_control	pearson	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
EGLN1-9	EGLN1	0.5253440248926348	A549	perturbation_control	pearson	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
PIK3CA-1	PIK3CA	0.5241560688120032	ES2	cutting_control	spearman	PIK3CA	5290	ACH-000906	ES2	-0.2235745671637288	0.7261635059484618
GLS-2	GLS	0.5234115507588624	A549	perturbation_control	pearson	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
RAF1-1	RAF1	0.5196800781202584	HCC44	cutting_control	spearman	RAF1	5894	ACH-000667	HCC44	0.0438311032673345	0.8163987187755122
MCL1-5	MCL1	0.5189857750145367	HCC44	cutting_control	pearson	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
YAP1-1	YAP1	0.5183559048432093	A549	perturbation_control	spearman	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
STAT3-1	STAT3	0.5163322626107889	ES2	cutting_control	pearson	STAT3	6774	ACH-000906	ES2	0.1114285479413613	0.6943207777774559
RHOA-1	RHOA	0.515893833512995	A549	cutting_control	spearman	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
Luc-1	Luc	0.513795429893167	A549	perturbation_control	spearman						0.6308990442714559
GLS-2	GLS	0.5137397340999708	A549	perturbation_control	spearman	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
Luc-1	Luc	0.5128819820120969	ES2	perturbation_control	spearman						0.39602980283833783
GPX4-2	GPX4	0.5098995916418745	A549	cutting_control	spearman	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
CHEK2-2	CHEK2	0.5093778499756573	ES2	perturbation_control	pearson	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
BRCA1-2	BRCA1	0.5083139015782341	A549	cutting_control	spearman	BRCA1	672	ACH-000681	A549	-0.4528081060386204	0.7215940526129949
Luc-1	Luc	0.5080999374542954	HCC44	perturbation_control	spearman						0.5456310494757398
EGFR-1	EGFR	0.5067138381480443	A549	perturbation_control	pearson	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
Chr2-1	Chr2	0.506567218925848	A549	perturbation_control	spearman						0.2784920530557169
EGFR-1	EGFR	0.5061598896360959	HCC44	cutting_control	pearson	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
GPX4-2	GPX4	0.5057532445732686	A549	cutting_control	pearson	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
YAP1-2	YAP1	0.5046424203986231	A549	perturbation_control	spearman	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
Luc-2	Luc	0.5044406834218219	HCC44	perturbation_control	spearman						0.5456310494757398
SDHB-1	SDHB	0.5041382246027273	A549	perturbation_control	pearson	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
MCL1-5	MCL1	0.5038127324290413	HCC44	perturbation_control	pearson	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
Chr2-6	Chr2	0.50277028009201	ES2	perturbation_control	pearson						0.22254963587910184
RHOA-2	RHOA	0.5020783269491257	A549	cutting_control	spearman	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
CHEK2-2	CHEK2	0.5012955467287156	ES2	cutting_control	spearman	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
SDHB-2	SDHB	0.5002179711331762	A549	perturbation_control	pearson	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
Luc-1	Luc	0.4987404674760982	ES2	perturbation_control	pearson						0.39602980283833783
GLS-1	GLS	0.4979694392695509	A549	cutting_control	spearman	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
COX5B-1	COX5B	0.4970025976108529	HCC44	cutting_control	spearman	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
EGFR-1	EGFR	0.494999365266436	HCC44	cutting_control	spearman	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
SDHB-1	SDHB	0.4945014360467226	A549	perturbation_control	spearman	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
PRDX1-2	PRDX1	0.4943874095825527	A549	perturbation_control	pearson	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
MCL1-5	MCL1	0.4942631038345738	HCC44	cutting_control	spearman	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
ARID1B-2	ARID1B	0.4941318841335878	ES2	cutting_control	pearson	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
TXN-2	TXN	0.493279970117003	HCC44	cutting_control	pearson	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
Luc-1	Luc	0.4912265641822844	HCC44	perturbation_control	pearson						0.5456310494757398
PRDX1-2	PRDX1	0.4909199361035252	A549	perturbation_control	spearman	PRDX1	5052	ACH-000681	A549	-0.7211602501961522	0.4050104836254514
Luc-2	Luc	0.4905281324356497	ES2	perturbation_control	spearman						0.39602980283833783
SDHB-2	SDHB	0.4903953122507418	A549	perturbation_control	spearman	SDHB	6390	ACH-000681	A549	-0.1938707008851313	0.3972325186080949
Chr2-6	Chr2	0.4895926867008087	ES2	perturbation_control	spearman						0.22254963587910184
MCL1-5	MCL1	0.488646526341611	HCC44	perturbation_control	spearman	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
Chr2-1	Chr2	0.486327870384524	A549	perturbation_control	pearson						0.2784920530557169
TXN-2	TXN	0.4851257855995469	HCC44	cutting_control	spearman	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
MAPK1-1	MAPK1	0.4841113094998299	A549	cutting_control	pearson	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
MCL1-2	MCL1	0.4836251032274174	HCC44	perturbation_control	pearson	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
SUZ12-2	SUZ12	0.4831993073957388	ES2	cutting_control	pearson	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
BRCA1-2	BRCA1	0.4829941588241506	ES2	perturbation_control	pearson	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
EGLN1-9	EGLN1	0.4814302146878606	A549	perturbation_control	spearman	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
ERBB3-1	ERBB3	0.4807696509082521	ES2	cutting_control	spearman	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
BCL2L2-4	BCL2L2	0.480131676974487	HCC44	perturbation_control	pearson	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
MAPK1-1	MAPK1	0.4794847525038406	A549	perturbation_control	pearson	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
PIK3CA-2	PIK3CA	0.4791882894205048	ES2	cutting_control	spearman	PIK3CA	5290	ACH-000906	ES2	-0.2235745671637288	0.7261635059484618
ATP50-1	ATP50	0.4775048084979744	A549	cutting_control	pearson	ATP50					0.4677968147171591
ARID1B-1	ARID1B	0.4753620625687805	A549	cutting_control	pearson	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
ARID1B-2	ARID1B	0.4752904181815038	ES2	cutting_control	spearman	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
STAT3-2	STAT3	0.4742887659950395	ES2	cutting_control	spearman	STAT3	6774	ACH-000906	ES2	0.1114285479413613	0.6943207777774559
BRCA1-2	BRCA1	0.4732843500577173	ES2	perturbation_control	spearman	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
ATF4-2	ATF4	0.4731396534150412	HCC44	cutting_control	pearson	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
ATF4-2	ATF4	0.4716193971742949	HCC44	cutting_control	spearman	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
LacZ-3	LacZ	0.471609093217964	A549	cutting_control	pearson						0.35616276863129537
CHEK2-2	CHEK2	0.4713302077669951	ES2	perturbation_control	spearman	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
BRCA1-1	BRCA1	0.467411572987068	ES2	perturbation_control	pearson	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
ATP50-1	ATP50	0.4672828531490889	ES2	perturbation_control	pearson	ATP50					0.28048884112120476
YAP1-1	YAP1	0.4670963716734253	HCC44	cutting_control	spearman	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
EGFR-2	EGFR	0.4636039921626032	A549	perturbation_control	pearson	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
Luc-2	Luc	0.4631358898628119	HCC44	perturbation_control	pearson						0.5456310494757398
KRAS-2A	KRAS	0.4613397521801703	A549	cutting_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
Luc-2	Luc	0.4608102955579668	ES2	perturbation_control	pearson						0.39602980283833783
MAPK1-1	MAPK1	0.458966527612054	A549	perturbation_control	spearman	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
MAPK1-1	MAPK1	0.4578369494868491	A549	cutting_control	spearman	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
YAP1-1	YAP1	0.4569992336282445	HCC44	cutting_control	pearson	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
RAF1-1	RAF1	0.4566626335897916	A549	cutting_control	pearson	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
ARID1B-1	ARID1B	0.456265250925572	A549	cutting_control	spearman	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
ERBB3-2	ERBB3	0.4557001370429074	HCC44	cutting_control	pearson	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
BRCA1-1	BRCA1	0.4542393103315492	ES2	perturbation_control	spearman	BRCA1	672	ACH-000906	ES2	-0.7375046386604112	0.3271443432609892
ATP50-1	ATP50	0.4525930961298143	ES2	perturbation_control	spearman	ATP50					0.28048884112120476
JAK3-2	JAK3	0.4522784430772752	HCC44	cutting_control	spearman	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
ATP50-1	ATP50	0.4518975226362903	A549	cutting_control	spearman	ATP50					0.4677968147171591
EGFR-1	EGFR	0.4507261499877706	A549	cutting_control	spearman	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
CHEK2-1	CHEK2	0.4503617405153021	HCC44	cutting_control	pearson	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
JAK3-2	JAK3	0.4496246157540995	HCC44	cutting_control	pearson	JAK3	3718	ACH-000667	HCC44	0.0166032921513023	0.4006779636693648
STAT3-2	STAT3	0.449356522862635	ES2	cutting_control	pearson	STAT3	6774	ACH-000906	ES2	0.1114285479413613	0.6943207777774559
ARID1B-1	ARID1B	0.4488762445390091	HCC44	cutting_control	pearson	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
LacZ-3	LacZ	0.4486577603762871	A549	cutting_control	spearman						0.35616276863129537
ERBB3-1	ERBB3	0.4485187883621482	ES2	cutting_control	pearson	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
TXN-1	TXN	0.44847212082216	HCC44	cutting_control	pearson	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
ARID1B-1	ARID1B	0.4463846442206612	HCC44	cutting_control	spearman	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
RAF1-1	RAF1	0.4454892136056307	A549	cutting_control	spearman	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
EGLN1-8	EGLN1	0.4416071877482403	A549	cutting_control	pearson	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
MCL1-2	MCL1	0.4393773175403029	HCC44	perturbation_control	spearman	MCL1	4170	ACH-000667	HCC44	-0.7574999412148533	0.4101028855057084
TXN-1	TXN	0.4374665484368236	HCC44	cutting_control	spearman	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
YAP1-1	YAP1	0.4332575273604342	A549	cutting_control	pearson	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
ATP50-2	ATP50	0.4324661917758485	ES2	perturbation_control	pearson	ATP50					0.28048884112120476
DOT1L-2	DOT1L	0.4251556945234971	A549	perturbation_control	pearson	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
YAP1-1	YAP1	0.4234982678252879	A549	cutting_control	spearman	YAP1	10413	ACH-000681	A549	-0.226280453315249	0.45070759459836846
ORC4-2	ORC4	0.4229608462563248	ES2	perturbation_control	pearson	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
BCL2L2-4	BCL2L2	0.42177160816407	HCC44	perturbation_control	spearman	BCL2L2	599	ACH-000667	HCC44	-0.3303304845316738	0.18316223698190992
Chr2-5	Chr2	0.4202260929234999	ES2	perturbation_control	pearson						0.22254963587910184
ORC4-2	ORC4	0.4170800162475072	ES2	perturbation_control	spearman	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
PRDX1-1	PRDX1	0.4164060442338459	HCC44	cutting_control	pearson	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
ERBB3-2	ERBB3	0.4162638319241667	HCC44	cutting_control	spearman	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
CHEK2-1	CHEK2	0.4152492956977237	HCC44	cutting_control	spearman	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
ATP50-2	ATP50	0.415115654961214	ES2	perturbation_control	spearman	ATP50					0.28048884112120476
Chr2-5	Chr2	0.4150927060601383	ES2	perturbation_control	spearman						0.22254963587910184
SMARCB1-2	SMARCB1	0.4145497972605921	ES2	cutting_control	pearson	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
CHEK2-2	CHEK2	0.4141472632456001	HCC44	perturbation_control	pearson	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
PRDX1-1	PRDX1	0.4122467345371707	HCC44	cutting_control	spearman	PRDX1	5052	ACH-000667	HCC44	-0.3147159651361397	0.21203425363220382
EGFR-1	EGFR	0.4115123662594493	A549	perturbation_control	spearman	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
LacZ-3	LacZ	0.409426845572385	HCC44	cutting_control	spearman						0.3096124128972142
PIK3CA-1	PIK3CA	0.4084363393310101	HCC44	cutting_control	pearson	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
RAC1-1	RAC1	0.4083666472954869	ES2	cutting_control	pearson	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
LacZ-3	LacZ	0.4061369786328049	HCC44	cutting_control	pearson						0.3096124128972142
ORC4-1	ORC4	0.4052024643736924	ES2	perturbation_control	spearman	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
EGLN1-8	EGLN1	0.4051687086667641	A549	cutting_control	spearman	EGLN1	54583	ACH-000681	A549	-0.3461444149517559	0.3940660271995069
ORC4-1	ORC4	0.4010954392491837	ES2	perturbation_control	pearson	ORC4	5000	ACH-000906	ES2	-0.6650082805286265	0.2337685804403869
Chr2-5	Chr2	0.4008486367525763	A549	perturbation_control	spearman						0.2784920530557169
SUZ12-2	SUZ12	0.3988816307282043	ES2	cutting_control	spearman	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
ERBB3-1	ERBB3	0.3981618128391883	HCC44	cutting_control	pearson	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
DOT1L-1	DOT1L	0.3976821147256854	A549	perturbation_control	pearson	DOT1L	84444	ACH-000681	A549	0.1814487222554891	0.2940062772458145
MAPK1-2	MAPK1	0.3967379428633617	A549	perturbation_control	pearson	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
RAC1-1	RAC1	0.3967047598016709	ES2	cutting_control	spearman	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
Luc-2	Luc	0.3959699599749993	ES2	cutting_control	spearman						0.39602980283833783
Chr2-5	Chr2	0.3951432140659476	A549	perturbation_control	pearson						0.2784920530557169
COX5B-2	COX5B	0.3917006067443412	A549	cutting_control	pearson	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
MAPK1-2	MAPK1	0.3887399196052142	A549	perturbation_control	spearman	MAPK1	5594	ACH-000681	A549	0.2846699953426614	0.35103696760193676
CHEK2-2	CHEK2	0.3881341187075288	HCC44	cutting_control	pearson	CHEK2	11200	ACH-000667	HCC44	0.2372177987532329	0.3597162620367786
EGFR-2	EGFR	0.3877693527329542	HCC44	perturbation_control	pearson	EGFR	1956	ACH-000667	HCC44	0.0867103831405396	0.32096155398897686
EGFR-2	EGFR	0.3835608282462552	A549	perturbation_control	spearman	EGFR	1956	ACH-000681	A549	-0.1072356048549444	0.3950770677843462
COX5B-2	COX5B	0.3829761942911388	A549	cutting_control	spearman	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
YAP1-2	YAP1	0.3790986278625224	HCC44	cutting_control	spearman	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
Chr2-2	Chr2	0.3744005008036142	HCC44	perturbation_control	pearson						0.32887303633785403
Chr2-2	Chr2	0.373956810712137	HCC44	perturbation_control	spearman						0.32887303633785403
